index,Unnamed: 0,VIN_(1-10),country,city,state,postal_code,model_year,make,model,electric_vehicle_type,clean_alternative_fuel_vehicle_eligibility,electric_range,base_MSRP,legislative_district,DOL_vehicle_ID,vehicle_location,electric_utility,2020_census_tract
887,887,1G1RA6S56H,King,Issaquah,WA,98027.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,5.0,7513880,POINT (-122.03646 47.534065),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032104.0
888,888,7FCTGAAA6P,Clark,Camas,WA,98607.0,2023,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18.0,249966727,POINT (-122.405565 45.59009),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040605.0
889,889,1N4AZ0CP8F,King,Kirkland,WA,98033.0,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,45.0,136905212,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603.0
890,890,1N4AZ1CP7K,King,Seattle,WA,98133.0,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,46.0,286108182,POINT (-122.34584 47.76726),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000300.0
891,891,KNDJP3AE1H,King,Bellevue,WA,98006.0,2017,KIA,SOUL EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,32250,41.0,341749761,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901.0
892,892,5YJ3E1EBXK,King,Redmond,WA,98052.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,48.0,277135197,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032325.0
893,893,7SAYGDEE2N,King,Redmond,WA,98052.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,220989933,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321.0
894,894,5YJ3E1ECXP,Kitsap,Port Orchard,WA,98367.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,26.0,230205111,POINT (-122.6847073 47.50524),PUGET SOUND ENERGY INC,53035092101.0
895,895,5YJ3E1EB5N,King,Bellevue,WA,98006.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,207531537,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901.0
896,896,1N4AZ0CP7G,King,Kenmore,WA,98028.0,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,46.0,162082420,POINT (-122.2504747 47.7617128),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022101.0
897,897,1G1FY6S06M,King,Auburn,WA,98092.0,2021,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47.0,150593012,POINT (-122.1820969 47.3198995),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029602.0
898,898,5YJ3E1EA4J,Kitsap,Poulsbo,WA,98370.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,23.0,474888991,POINT (-122.64177 47.737525),PUGET SOUND ENERGY INC,53035090201.0
899,899,7SAYGDEF2N,King,Seattle,WA,98103.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,205879467,POINT (-122.34301 47.659185),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700.0
900,900,1N4AZ0CP8D,King,Kirkland,WA,98034.0,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,45.0,222829071,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904.0
901,901,3C3CFFGE1J,King,Seattle,WA,98125.0,2018,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,46.0,195254699,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000202.0
902,902,JN1AZ0CP8C,King,Seattle,WA,98125.0,2012,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,46.0,167089849,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102.0
903,903,KNDC3DLC1P,King,Seattle,WA,98108.0,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11.0,251137400,POINT (-122.3268963 47.5499519),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010402.0
904,904,KNDCE3LG8K,King,Seattle,WA,98119.0,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,36.0,139491173,POINT (-122.363815 47.63046),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006800.0
905,905,7SAYGDEE1N,King,Bothell,WA,98011.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1.0,216737979,POINT (-122.20578 47.762405),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022001.0
906,906,5YJSA1E48H,King,Seattle,WA,98109.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,36.0,203488078,POINT (-122.34848 47.632405),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006703.0
907,907,7SAYGDEE7N,King,Sammamish,WA,98074.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,204917737,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032317.0
908,908,3C3CFFGE3E,King,Bellevue,WA,98007.0,2014,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,0,48.0,269120995,POINT (-122.147385 47.599975),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023201.0
909,909,3FA6P0SU2H,King,Issaquah,WA,98027.0,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,5.0,348833481,POINT (-122.03646 47.534065),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032103.0
910,910,5YJ3E1EC5P,Cowlitz,Longview,WA,98632.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,19.0,223907176,POINT (-122.9379953 46.1372997),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000705.0
911,911,5YJXCBE29L,King,Bellevue,WA,98006.0,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,41.0,238984868,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024704.0
912,912,1C4JJXP62M,King,Seattle,WA,98177.0,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,36.0,185970585,POINT (-122.382425 47.77279),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400.0
913,913,5YJSA1E27G,King,Kirkland,WA,98033.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,45.0,118633217,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022402.0
914,914,3FMTK3SS8P,King,Auburn,WA,98002.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,31.0,241366772,POINT (-122.222855 47.305065),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030802.0
915,915,7FCTGAAA4N,King,Kirkland,WA,98033.0,2022,RIVIAN,R1T,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,212364932,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606.0
916,916,1N4BZ1DV7N,King,Burien,WA,98168.0,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33.0,187008566,POINT (-122.286465 47.476),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027400.0
917,917,5YJSA1E29H,King,Seattle,WA,98177.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,36.0,117991814,POINT (-122.382425 47.77279),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600.0
918,918,JHMZC5F17J,King,Kirkland,WA,98033.0,2018,HONDA,CLARITY,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,47,0,48.0,348204664,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501.0
919,919,5YJ3E1EC1P,King,Seattle,WA,98109.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36.0,244741703,POINT (-122.34848 47.632405),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007002.0
920,920,7SAYGDEF4N,Yakima,Yakima,WA,98908.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14.0,207411641,POINT (-120.6027202 46.5965625),PACIFICORP,53077002804.0
921,921,1N4BZ0CP1H,King,Bellevue,WA,98008.0,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,48.0,225189905,POINT (-122.11832 47.6245),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023300.0
922,922,5YJ3E1EB6N,King,Sammamish,WA,98029.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5.0,193993131,POINT (-121.9993659 47.5484866),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032223.0
923,923,7SAYGDEE7N,King,Burien,WA,98146.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,34.0,193731464,POINT (-122.355145 47.505655),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027600.0
924,924,5YJ3E1EA3M,Clark,Vancouver,WA,98683.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18.0,140200280,POINT (-122.4853873 45.6083347),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041329.0
925,925,1G1RA6S54H,Thurston,Olympia,WA,98501.0,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,22.0,228720544,POINT (-122.89692 47.043535),PUGET SOUND ENERGY INC,53067010300.0
926,926,5YJ3E1EA3P,Thurston,Lacey,WA,98503.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22.0,241352142,POINT (-122.8285 47.03646),PUGET SOUND ENERGY INC,53067011200.0
927,927,5YJSA1E25G,King,Bellevue,WA,98005.0,2016,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,48.0,335348044,POINT (-122.16085 47.624515),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022805.0
928,928,5YJ3E1EB0J,Clark,Battle Ground,WA,98604.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,17.0,316319356,POINT (-122.53218 45.77945),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040408.0
929,929,5YJ3E1EB5P,King,Renton,WA,98058.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11.0,254406757,POINT (-122.1298876 47.4451257),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031910.0
930,930,1C4JJXN66P,King,Tukwila,WA,98188.0,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,11.0,235292494,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200.0
931,931,7SAYGDEE8N,King,Sammamish,WA,98074.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,183349939,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316.0
932,932,7SAXCBE5XN,Clark,Vancouver,WA,98662.0,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17.0,219314399,POINT (-122.5918493 45.6617058),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040703.0
933,933,7SAXCBE54P,King,Issaquah,WA,98029.0,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,5.0,256944061,POINT (-121.9993659 47.5484866),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032221.0
934,934,5UXKT0C50J,King,Renton,WA,98055.0,2018,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,0,11.0,257706060,POINT (-122.197 47.43876),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025806.0
935,935,1G1FZ6S03K,King,Shoreline,WA,98133.0,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,32.0,477000226,POINT (-122.34584 47.76726),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021000.0
936,936,5YJSA1E29H,Clark,Vancouver,WA,98682.0,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,18.0,158231762,POINT (-122.5146473 45.67862),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040603.0
937,937,7SAYGDEF2N,King,Kirkland,WA,98033.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,211704181,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022701.0
938,938,WA1E2AFY2M,Clark,Vancouver,WA,98686.0,2021,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,17.0,156691832,POINT (-122.6483953 45.7010427),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040411.0
939,939,5YJ3E1EC2P,King,Shoreline,WA,98155.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32.0,233796314,POINT (-122.3175 47.7578146),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021300.0
940,940,JTMAB3FVXP,Clark,Ridgefield,WA,98642.0,2023,TOYOTA,RAV4 PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,0,17.0,257098173,POINT (-122.74291 45.818445),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040412.0
941,941,5YJ3E1EB4L,King,Bellevue,WA,98008.0,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,48.0,220725753,POINT (-122.11832 47.6245),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000.0
942,942,WAUUPBFF8G,King,Newcastle,WA,98056.0,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,41.0,143614201,POINT (-122.180505 47.500055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025001.0
943,943,5YJ3E1EB3N,King,Seattle,WA,98133.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,181595466,POINT (-122.34584 47.76726),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000602.0
944,944,1N4AZ0CPXE,King,Kirkland,WA,98033.0,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,45.0,172512637,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006.0
945,945,4JGDM2EB7P,King,Newcastle,WA,98059.0,2023,MERCEDES-BENZ,EQS-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41.0,245820130,POINT (-122.15734 47.487175),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025005.0
946,946,WBAJB1C58J,King,Kirkland,WA,98034.0,2018,BMW,530E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,14,54950,1.0,447189144,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300.0
947,947,YV4ED3UR6M,King,Shoreline,WA,98155.0,2021,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32.0,175701543,POINT (-122.3175 47.7578146),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021300.0
948,948,1G1FX6S01P,King,Tukwila,WA,98188.0,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11.0,236191056,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200.0
949,949,WA1AAAGE7M,King,Seattle,WA,98146.0,2021,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,222,0,34.0,148546016,POINT (-122.355145 47.505655),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012000.0
950,950,WA15AAGE5R,King,Seattle,WA,98102.0,2024,AUDI,Q8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43.0,254882568,POINT (-122.32226 47.64058),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500.0
951,951,1V2WNPE8XP,King,Seattle,WA,98101.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36.0,256918973,POINT (-122.335345 47.61079),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008101.0
952,952,7SAXCDE54N,King,Seattle,WA,98103.0,2022,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46.0,203347161,POINT (-122.34301 47.659185),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700.0
953,953,5UXTA6C05N,Kitsap,Bainbridge Island,WA,98110.0,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,23.0,193003485,POINT (-122.5235781 47.6293323),PUGET SOUND ENERGY INC,53035090700.0
954,954,YSMED3KA3P,King,Kirkland,WA,98034.0,2023,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45.0,251408237,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903.0
955,955,1N4AZ1CV7N,King,Shoreline,WA,98155.0,2022,NISSAN,LEAF,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32.0,196478159,POINT (-122.3175 47.7578146),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020500.0
956,956,7SAYGDEFXP,King,Redmond,WA,98052.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,235238062,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606.0
957,957,5YJXCAE2XL,King,Kirkland,WA,98033.0,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,48.0,4643418,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022606.0
958,958,KNDC3DLC7N,King,Kent,WA,98042.0,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47.0,202978058,POINT (-122.111625 47.36078),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031707.0
959,959,KNDCM3LD4N,King,Seattle,WA,98119.0,2022,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,36.0,193983695,POINT (-122.363815 47.63046),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007001.0
960,960,7SAYGDEEXN,King,Seatac,WA,98148.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33.0,203058488,POINT (-122.32863 47.46233),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500.0
961,961,JTDKARFP2H,King,Sammamish,WA,98075.0,2017,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,41.0,292163203,POINT (-122.03309 47.58153),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032213.0
962,962,5YJ3E1EA7K,King,Burien,WA,98168.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,33.0,255058884,POINT (-122.286465 47.476),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033027400.0
963,963,7SAYGDEE9P,King,Bellevue,WA,98004.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,240282276,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001.0
964,964,7SAYGDEE4N,King,Renton,WA,98058.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11.0,211429417,POINT (-122.1298876 47.4451257),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031910.0
965,965,YV4BC0PL5G,King,Kirkland,WA,98034.0,2016,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,0,1.0,247076973,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203.0
966,966,1G1FZ6S04L,King,Seattle,WA,98106.0,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,34.0,100802390,POINT (-122.356145 47.52104),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010800.0
967,967,LPSED3KA5M,King,Shoreline,WA,98177.0,2021,POLESTAR,PS2,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,233,0,32.0,241339122,POINT (-122.382425 47.77279),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020800.0
968,968,7SAYGDEE7N,King,Redmond,WA,98052.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48.0,185827757,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022802.0
969,969,1N4AZ0CPXD,King,Kent,WA,98042.0,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,47.0,117559613,POINT (-122.111625 47.36078),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031708.0
970,970,KNDC4DLC9P,Snohomish,Everett,WA,98208.0,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44.0,227154049,POINT (-122.2247757 47.9156409),PUGET SOUND ENERGY INC,53061041701.0
